keyword,ws,wsk,superwsk,domains_count,domains_list,domains_top10_count,our_status,our_intent,our_cluster,min_competitor_pos,top_competitor_url,tier_freq,intent_marker,cluster_hint,multi_cluster
спил деревьев в нижнем новгороде,52,13,13,3,arbogarden.ru;arboristik.ru;udalenie-dereviev.moscow,0,not_planned,,,23,/tsenyi,НЧ,коммерческий,arboristika,False
обрезка деревьев в москве,227,13,13,7,arboristik.ru;forest-service.ru;formula-v.ru;rusarbo.ru;treeworkers.ru;udalenie-dereviev.moscow;virubka-dereva.ru,0,planned,общий,localFALLBACK-WITHFREQ-20260425T151607Z:6,14,/tsenyi,НЧ,коммерческий+локальный,arboristika,False
как очистить участок от деревьев,199,13,13,2,arboristik.ru;drovosek-mo.ru,0,not_planned,,,35,/raschistka-uchastka-ot-derevev,НЧ,информационный,arboristika,False
расчистка участка от деревьев и кустарников цена московская область,24,13,13,4,arboristik.ru;drovosek-mo.ru;lesovod.su;spilservis.ru,1,planned,коммерческий+локальный,localFALLBACK-WITHFREQ-20260425T151607Z:19,9,/raschistka-uchastka-ot-porosli-i-derevev,НЧ,коммерческий+локальный,arboristika,False
когда лучше обрезать березу,29,13,13,4,arboristik.ru;drovosek-mo.ru;lesoruby.com;spilservis.ru,1,not_planned,,,9,/blog/kak-pravilno-obrezat-berezu-i-formirovat-kronu,НЧ,коммерческий,,False
спил деревьев фото для рекламы,15,13,9,2,arboristik.ru;spilservis.ru,0,not_planned,,,19,/tsenyi,НЧ,коммерческий,arboristika,False
выкорчевывание деревьев на участке цена московская область,13,13,13,6,alpbond.org;arborist.su;arboristik.ru;drovosek-mo.ru;lesoruby.com;udalenie-dereviev.moscow,0,not_planned,,,15,/tsenyi,НЧ,коммерческий+локальный,arboristika,False
сколько стоит спил дерева на участке,33,13,13,10,alpbond.org;arbogarden.ru;arboristik.ru;drovosek-mo.ru;forest-service.ru;lesoruby.com;lesovod.su;rusarbo.ru;spilservis.ru;udalenie-dereviev.moscow,3,not_planned,,,2,/tsenyi,НЧ,коммерческий,arboristika,False
уборка участков,8364,13,13,2,arboristik.ru;drovosek-mo.ru,0,not_planned,,,15,/uborka-dachnyh-uchastkov,НЧ,общий,,False
коронация деревьев,126,13,13,6,alpbond.org;arbogarden.ru;arboristik.ru;spilservis.ru;treeworkers.ru;udalenie-dereviev.moscow,0,not_planned,,,14,/kronirovanie-derevev,НЧ,общий,arboristika,False
корчевать пни,677,13,13,5,arboristik.ru;drovosek-mo.ru;lesovod.su;spilservis.ru;udalenie-dereviev.moscow,0,not_planned,,,14,/vidy-rabot/korchevanie-pney,НЧ,коммерческий,arboristika,False
порубочные,19654,13,13,4,arborist.su;arboristik.ru;drovosek-mo.ru;udalenie-dereviev.moscow,1,not_planned,,,7,/services/oformlenie-dokumentatsii/oformlenie-porubochnogo-bileta,НЧ,общий,,False
валка деревьев это,198,13,13,5,arbogarden.ru;arboristik.ru;drovosek-mo.ru;lesoruby.com;virubka-dereva.ru,0,not_planned,,,12,/valka-derevev,НЧ,общий,arboristika,False
срубить дерево,18286,13,13,5,arboristik.ru;drovosek-mo.ru;lesovod.su;spilservis.ru;udalenie-dereviev.moscow,2,not_planned,,,5,/tsenyi,НЧ,общий,arboristika,False
корчевание пней лебедкой,94,13,13,3,arboristik.ru;drovosek-mo.ru;udalenie-dereviev.moscow,0,planned,общий,localFALLBACK-WITHFREQ-20260425T151607Z:10,19,/poleznye-stati/kak-udalit-pen-na-uchastke,НЧ,коммерческий,arboristika,False
сколько действует порубочный билет,16,13,13,2,arborist.su;virubka-dereva.ru,0,not_planned,,,16,/upload/iblock/450/vubwb3dvd5b3i15p8j72sowu6p8y0lja.pdf,НЧ,информационный,,False
санитарная обработка деревьев,150,13,13,3,arborist.su;spilservis.ru;virubka-dereva.ru,1,not_planned,,,6,/services/obrezka-derevev/sanitarnaya-obrezka-derevev,НЧ,общий,arboristika,False
как взять порубочный билет,31,13,13,2,arborist.su;virubka-dereva.ru,0,not_planned,,,14,/services/oformlenie-dokumentatsii/oformlenie-porubochnogo-bileta-v-moskovskoy-oblasti,НЧ,информационный,,False
как получить порубочный билет через госуслуги,19,13,13,2,arborist.su;udalenie-dereviev.moscow,0,planned,информационный,localFALLBACK-WITHFREQ-20260425T151607Z:7,34,/poleznye-stati/vse-o-porubochnom-bilete,НЧ,информационный,,False
получение порубочного билета в москве,23,13,13,2,arborist.su;udalenie-dereviev.moscow,0,not_planned,,,16,/services/oformlenie-dokumentatsii/oformlenie-porubochnogo-bileta,НЧ,локальный,,False
машина для спила деревьев,61,13,13,3,drovosek-mo.ru;lesovod.su;udalenie-dereviev.moscow,0,not_planned,,,30,/vidy-rabot/spil-derevev-s-avtovyshki,НЧ,коммерческий,arboristika,False
замена ножей на измельчителе веток,28,13,13,2,drovosek-mo.ru;lesovod.su,0,not_planned,,,41,/services/arenda-izmelchitelya-vetok-i-drevesiny,НЧ,общий,,False
садовый измельчитель напрокат,137,13,8,4,arbogarden.ru;lesovod.su;udalenie-dereviev.moscow;virubka-dereva.ru,1,not_planned,,,8,/services/arenda-izmelchitelya-vetok-i-drevesiny,НЧ,общий,,False
разборка дома,4566,13,13,3,demontazhmsk.ru;snos24.ru;snosim.com,0,not_planned,,,14,/,НЧ,общий,demontazh-b2c,False
работа альпинистов на фасаде расценка в смете,16,13,13,2,fasadrf.ru;formula-v.ru,0,not_planned,,,26,/uslugi/kliningovye-raboty/ochistka-fasadov,НЧ,коммерческий,,False
очистка кровли,3717,13,13,2,alpbond.org;fasadrf.ru,1,planned,общий,localFALLBACK-WITHFREQ-20260425T151607Z:55,6,/ochstka-krovli-ot-snega,НЧ,общий,,False
обшить дачный домик сайдингом цена,21,13,13,2,alpbond.org;fasadrf.ru,0,not_planned,,,31,/montazh-sajdinga,НЧ,коммерческий,,False
сколько стоит покраска дома,671,13,7,2,fasadrf.ru;promalper.ru,0,not_planned,,,15,/pokraska-fasada.html,НЧ,коммерческий,,False
заделка швов в панельном доме снаружи цена,57,13,13,2,alpbond.org;formula-v.ru,1,not_planned,,,10,/uslugi/germetizatsiya-i-gidroizolyatsiya/germetizatsiya-mezhpanelnykh-shvov,НЧ,коммерческий,,False
требуются альпинисты,201,13,13,2,alpbond.org;promalper.ru,0,not_planned,,,26,/,НЧ,общий,,False
сколько стоит повесить рекламу на баннер,39,13,13,2,alpbond.org;formula-v.ru,0,not_planned,,,14,/montazh-reklamy,НЧ,коммерческий,,False
монтаж баннеров и рекламы,40,13,13,2,alpbond.org;formula-v.ru,1,not_planned,,,7,/montazh-bannerov,НЧ,общий,,False
строительные альпинисты,198,13,12,2,alpbond.org;promalper.ru,0,not_planned,,,27,/,НЧ,общий,,False
как спилить дерево в городе не нарушая закон,19,13,13,2,arbogarden.ru;udalenie-dereviev.moscow,0,not_planned,,,24,/poleznye-stati/shtraf-za-vyrubku-dereva,НЧ,коммерческий,arboristika,False
какие деревья нельзя пилить,112,13,11,2,arbogarden.ru;udalenie-dereviev.moscow,0,not_planned,,,25,/poleznye-stati/kakie-derevya-mozhno-pilit-bez-razresheniya,НЧ,информационный,arboristika,False
как спилить высокое дерево на участке по частям самому,56,13,12,2,arbogarden.ru;udalenie-dereviev.moscow,0,not_planned,,,17,/poleznye-stati/kak-spilit-derevo-na-uchastke,НЧ,коммерческий,arboristika,False
как правильно рубить дерево,85,13,13,2,lesoruby.com;udalenie-dereviev.moscow,0,not_planned,,,31,/poleznye-stati/kak-spilit-derevo-na-uchastke,НЧ,информационный,arboristika,False
как признать дерево аварийным,59,13,13,3,arbogarden.ru;lesoruby.com;udalenie-dereviev.moscow,1,not_planned,,,2,/stati/kak-opredelit-avarijnoe-derevo,НЧ,информационный,arboristika,False
человек который стрижет кусты,41,13,13,3,rusarbo.ru;treeworkers.ru;udalenie-dereviev.moscow,1,not_planned,,,6,/poleznye-stati/arborist-kto-eto-i-chem-zanimaetsya,НЧ,общий,,False
как красиво обрезать сосну,55,13,11,2,drovosek-mo.ru;udalenie-dereviev.moscow,1,not_planned,,,7,/poleznye-stati/obrezka-sosny,НЧ,коммерческий,,False
можно ли вырубать деревья на собственном участке в снт,17,13,13,2,arbogarden.ru;udalenie-dereviev.moscow,0,not_planned,,,18,/poleznye-stati/mozhno-li-pilit-derevya-na-svoem-uchastke,НЧ,общий,arboristika,False
аварийное дерево это,79,13,13,4,arbogarden.ru;lesoruby.com;rusarbo.ru;udalenie-dereviev.moscow,2,not_planned,,,1,/stati/kak-opredelit-avarijnoe-derevo,НЧ,общий,arboristika,False
расчистка лэп от деревьев и кустарников,77,13,13,2,drovosek-mo.ru;udalenie-dereviev.moscow,0,not_planned,,,32,/poleznye-stati/vyrubka-derevev-pod-lep,НЧ,общий,arboristika,False
сколько стоит расколоть дрова цена за куб вручную,17,13,6,2,drovosek-mo.ru;udalenie-dereviev.moscow,0,not_planned,,,20,/raschistka-uchastka-ot-porosli-i-derevev/raspilka-derevev-na-drova-tsena-stoimost,НЧ,коммерческий,,False
можно ли рубить деревья у себя на участке,14,13,13,2,arbogarden.ru;udalenie-dereviev.moscow,0,not_planned,,,26,/poleznye-stati/shtraf-za-vyrubku-dereva,НЧ,общий,arboristika,False
перевозка тбо,167,13,13,2,gsvm.ru;mmusor.ru,2,not_planned,,,9,/,НЧ,общий,vyvoz-musora,False
бункер для строительного мусора 8 м3,29,13,13,2,gsvm.ru;mmusor.ru,0,not_planned,,,25,/service/vyvoz-musora-bunkerom,НЧ,общий,vyvoz-musora,False
вывести мусор из квартиры москва,37,13,13,2,gsvm.ru;mmusor.ru,0,not_planned,,,30,/,НЧ,локальный,vyvoz-musora,False
заказ мусорного контейнера для строительного мусора,28,13,13,2,gsvm.ru;mmusor.ru,0,not_planned,,,16,/,НЧ,коммерческий,vyvoz-musora,False
стоимость вывоза строительного мусора в москве,32,13,9,2,gsvm.ru;mmusor.ru,1,not_planned,,,10,/service/vyvoz-stroitelnogo-musora,НЧ,коммерческий+локальный,vyvoz-musora,False
вывоз бытового мусора в москве из квартиры,14,13,13,2,gsvm.ru;mmusor.ru,0,planned,общий,localFALLBACK-WITHFREQ-20260425T151607Z:28,30,/,НЧ,коммерческий+локальный,vyvoz-musora,False
сколько стоит вывезти контейнер мусора,59,13,13,2,gsvm.ru;mmusor.ru,0,not_planned,,,26,/,НЧ,коммерческий,vyvoz-musora,False
мусорный бункер заказать,58,13,10,2,gsvm.ru;mmusor.ru,0,not_planned,,,20,/,НЧ,коммерческий,vyvoz-musora,False
слом дома,2501,13,13,3,demonti.ru;snos24.ru;snosim.com,1,not_planned,,,4,/,НЧ,общий,,False
утилизация дома,804,13,13,3,demonti.ru;snos24.ru;snosim.com,0,not_planned,,,20,/razobrat-dom,НЧ,общий,,False
перевезти дом из бревна цена разобрать и собрать,13,13,13,2,demonti.ru;snos24.ru,1,not_planned,,,10,/razobrat-dom,НЧ,коммерческий,,False
сколько стоит снести дачный дом,68,13,11,2,demonti.ru;snos24.ru,0,not_planned,,,13,/,НЧ,коммерческий,,False
демонтажные работы и вывоз мусора,38,13,13,2,demonti.ru;snos24.ru,0,not_planned,,,12,/,НЧ,коммерческий,vyvoz-musora;demontazh-b2c,True
разобрать дом из бревна цена за работу,19,13,13,2,demonti.ru;snos24.ru,0,not_planned,,,12,/demontazh-brevenchatogo-doma,НЧ,коммерческий,,False
дом снесен,42143,13,12,2,demonti.ru;snos24.ru,0,not_planned,,,26,/razobrat-dom,НЧ,общий,,False
продам дом на разбор,222,13,12,2,demonti.ru;snos24.ru,0,not_planned,,,13,/razobrat-dom,НЧ,общий,,False
демонтаж кирпичной дымовой трубы,73,12,12,3,alpbond.org;snosim.com;umisky.ru,1,not_planned,,,6,/services/demontazh-kirpichnoy-dymovoy-truby,НЧ,общий,demontazh-b2c,False
промышленный альпинизм москва вакансии,23,12,3,2,alpbond.org;promtehalp.ru,0,not_planned,,,14,/vacancy,НЧ,локальный,,False
промальп работа,234,12,8,3,alpbond.org;promalper.ru;promtehalp.ru,0,not_planned,,,22,/vacancy,НЧ,общий,,False
промышленный альпинизм вакансии москва,23,12,8,3,formula-v.ru;promalper.ru;promtehalp.ru,0,not_planned,,,15,/vacancy,НЧ,локальный,,False
вакансии промышленного альпиниста,1473,12,11,2,alpbond.org;promtehalp.ru,0,not_planned,,,11,/vacancy,НЧ,общий,,False
работа промышленным альпинистом в москве вакансии,13,12,5,2,alpbond.org;promtehalp.ru,0,not_planned,,,15,/vacancy,НЧ,локальный,,False
ооо промальпстрой,16,12,12,2,promalper.ru;promtehalp.ru,0,not_planned,,,37,/,НЧ,общий,,False
сколько зарабатывают альпинисты в москве,65,12,12,3,alpbond.org;promalper.ru;promtehalp.ru,0,not_planned,,,35,/price,НЧ,информационный,,False
выпиловка деревьев,87,12,12,4,arboristik.ru;spilservis.ru;udalenie-dereviev.moscow;virubka-dereva.ru,3,not_planned,,,7,/price,НЧ,общий,arboristika,False
спилить березу на дачном участке цена работы,12,12,12,6,arborist.su;arboristik.ru;drovosek-mo.ru;lesovod.su;spilservis.ru;virubka-dereva.ru,4,not_planned,,,4,/tsenyi,НЧ,коммерческий,arboristika,False
сколько стоит снести деревянный дом и вывезти с участка,17,12,12,3,arboristik.ru;demontazhmsk.ru;snos24.ru,0,not_planned,,,23,/,НЧ,коммерческий,arboristika,False
специалист по деревьям как называется,96,12,8,4,arbogarden.ru;arboristik.ru;rusarbo.ru;treeworkers.ru,2,not_planned,,,6,/blog/arborist,НЧ,информационный,arboristika,False
специалист по дереву,1097,12,12,7,arbogarden.ru;arborist.su;arboristik.ru;forest-service.ru;rusarbo.ru;treeworkers.ru;udalenie-dereviev.moscow,1,not_planned,,,7,/,НЧ,общий,arboristika,False
стоимость вырубки леса за 1 га,15,12,12,7,arbogarden.ru;arboristik.ru;drovosek-mo.ru;forest-service.ru;spilservis.ru;udalenie-dereviev.moscow;virubka-dereva.ru,1,not_planned,,,9,/,НЧ,коммерческий,arboristika,False
