keyword,ws,wsk,superwsk,domains_count,domains_list,domains_top10_count,our_status,our_intent,our_cluster,min_competitor_pos,top_competitor_url,tier_freq,intent_marker,cluster_hint,multi_cluster
вывоз строй мусора,229,16,13,2,gsvm.ru;mmusor.ru,1,not_planned,,,10,/,НЧ,коммерческий,vyvoz-musora,False
какая компания занимается вывозом мусора,193,16,16,2,gsvm.ru;mmusor.ru,1,not_planned,,,7,/,НЧ,коммерческий,vyvoz-musora,False
пресс для мусора ручной,21,16,5,1,gsvm.ru,0,not_planned,,,27,/pickup/compactors,НЧ,общий,vyvoz-musora,False
обращение с медицинскими отходами санпин,2278,16,2,1,gsvm.ru,0,not_planned,,,42,/files/sanpin-2.1.7.2790-10.pdf,НЧ,общий,vyvoz-musora,False
федерального закона от 24 июня 1998 г no 89 фз об отходах производства и потребления,157,16,16,1,gsvm.ru,0,not_planned,,,36,/documentation/fz89,НЧ,общий,vyvoz-musora,False
ооо гвс,568,16,14,1,gsvm.ru,0,not_planned,,,41,/,НЧ,общий,,False
ооо гдц,151,16,16,1,gsvm.ru,0,not_planned,,,25,/,НЧ,общий,,False
заявка на вывоз отходов,267,16,16,1,gsvm.ru,0,not_planned,,,29,/,НЧ,коммерческий,vyvoz-musora,False
пакет спортмастер бумажный,35,16,10,1,gsvm.ru,1,not_planned,,,7,/news/bumazhnye-pakety-v-sportmastere-sohranyayut-ekologiyu,НЧ,общий,,False
сдача бумаги,4008,16,16,1,gsvm.ru,1,not_planned,,,10,/pokupka-vtorsyrya/pokupka-makulatury,НЧ,общий,,False
плотность бытового мусора,329,16,14,1,gsvm.ru,0,planned,общий,localFALLBACK-WITHFREQ-20260425T151607Z:28,34,/news/plotnost-othodov,НЧ,общий,vyvoz-musora,False
заказать контейнер под мусор строительный,100,16,2,1,gsvm.ru,1,not_planned,,,8,/,НЧ,коммерческий,vyvoz-musora,False
объект размещения отходов 89 фз,156,16,15,1,gsvm.ru,0,not_planned,,,47,/documentation/fz89,НЧ,общий,vyvoz-musora,False
ст 4 89 фз,496,16,1,1,gsvm.ru,0,not_planned,,,36,/documentation/fz89,НЧ,общий,,False
фз 89 об охране окружающей среды,198,16,9,1,gsvm.ru,0,not_planned,,,32,/documentation/fz89,НЧ,общий,,False
ст 4 фз 89,496,16,7,1,gsvm.ru,0,not_planned,,,31,/documentation/fz89,НЧ,общий,,False
закон о тбо,155,16,16,1,gsvm.ru,0,not_planned,,,38,/documentation/fz89,НЧ,общий,vyvoz-musora,False
фз отходы,17185,16,10,1,gsvm.ru,0,not_planned,,,36,/documentation/fz89,НЧ,общий,vyvoz-musora,False
контейнер строительный заказать,2550,16,1,1,gsvm.ru,0,not_planned,,,25,/,НЧ,коммерческий,vyvoz-musora,False
снос и демонтаж зданий и сооружений,272,16,6,2,demonti.ru;snosim.com,0,not_planned,,,12,/,НЧ,коммерческий,demontazh-b2c,False
разбор дома цена,344,16,15,1,snosim.com,0,not_planned,,,21,/services/razbor-domov,НЧ,коммерческий,,False
расчет стоимости демонтажа зданий,42,16,16,2,snos24.ru;snosim.com,1,not_planned,,,10,/,НЧ,коммерческий,demontazh-b2c,False
мероприятия по от,71386,16,16,1,snosim.com,0,not_planned,,,37,/blog/meropriyatiya-po-okhrane-truda?ELEMENT_CODE=meropriyatiya-po-okhrane-truda,НЧ,общий,,False
чем определяется опасная зона работающего экскаватора,41,16,16,1,snosim.com,1,not_planned,,,10,/blog/tekhnika-bezopasnosti-mashinista-ekskavatora?ELEMENT_CODE=tekhnika-bezopasnosti-mashinista-ekskavatora,НЧ,информационный,,False
демонтаж старых домов,772,16,16,1,snos24.ru,0,not_planned,,,18,/,НЧ,общий,demontazh-b2c,False
дом под разбор купить на авито,46,16,16,2,demonti.ru;snos24.ru,0,not_planned,,,29,/razobrat-dom,НЧ,коммерческий,,False
сноса,322580,16,16,1,snos24.ru,0,not_planned,,,36,/,НЧ,коммерческий,demontazh-b2c,False
снесли дом,39917,16,6,2,demonti.ru;snos24.ru,0,not_planned,,,25,/,НЧ,общий,,False
можно ли разобрать дом из бруса и собрать в другом месте,16,16,12,1,demonti.ru,0,not_planned,,,43,/demontazh-doma-iz-brusa,НЧ,коммерческий,,False
слом дома и вывоз мусора цена,20,16,16,1,demonti.ru,0,not_planned,,,15,/razobrat-dom,НЧ,коммерческий,vyvoz-musora,False
как убрать фундамент с участка,62,16,16,1,demonti.ru,0,not_planned,,,23,/blog/kak-ubrat-lentochnyj-fundament,НЧ,информационный,,False
демонтаж перил,310,16,16,1,demonti.ru,0,not_planned,,,17,/demontazh-ograzhdeniya,НЧ,общий,demontazh-b2c,False
сдать матрас на переработку,50,15,13,1,cleaning-moscow.ru,0,not_planned,,,29,/vyvoz-i-utilizaciya/matrasov,НЧ,общий,,False
куда выкинуть старый диван в москве,16,15,15,1,cleaning-moscow.ru,0,not_planned,,,22,/vyvoz-i-utilizaciya/divana,НЧ,локальный,,False
вывоз старой мебели из квартиры в москве недорого с грузчиками цена,59,15,15,1,cleaning-moscow.ru,0,not_planned,,,29,/vyvoz-i-utilizaciya,НЧ,коммерческий+локальный,vyvoz-musora,False
стоимость ручной уборки снега,68,15,15,1,cleaning-moscow.ru,0,not_planned,,,22,/uborka-territorii/zimnyaya,НЧ,коммерческий,uborka-snega,False
комплексная уборка территории,559,15,15,1,cleaning-moscow.ru,0,not_planned,,,16,/uborka-territorii,НЧ,общий,,False
магазин клининг,1264,15,1,2,cleaning-moscow.ru;moscleaning24.ru,1,not_planned,,,9,/uborka-pomeshhenij/magazinov,НЧ,общий,,False
промышленный клининг москва,29,15,13,1,cleaning-moscow.ru,0,not_planned,,,22,/uborka-pomeshhenij/proizvodstv,НЧ,локальный,,False
уборка в ванной комнате,407,15,15,1,cleaning-moscow.ru,0,not_planned,,,11,/uborka-kvartir/vannoj-komnaty,НЧ,общий,,False
клининговая компания в мытищах,57,15,15,2,cleaning-moscow.ru;moscleaning24.ru,0,not_planned,,,11,/mytishhi,НЧ,коммерческий+локальный,,False
стоимость уборки двухэтажного коттеджа,15,15,15,2,cleaning-moscow.ru;moscleaning24.ru,1,not_planned,,,4,/uborka-kottedzhej/dvuhetazhnogo_doma,НЧ,коммерческий,,False
расценка шлифовка бетонных поверхностей,170,15,1,1,cleaning-moscow.ru,0,not_planned,,,20,/shlifovka-pola/polirovka-betona,НЧ,коммерческий,,False
клининговые услуги в москве уборка,158,15,15,2,cleaning-moscow.ru;moscleaning24.ru,1,not_planned,,,6,/price,НЧ,коммерческий+локальный,,False
мойка витрин магазинов,34,15,15,2,cleaning-moscow.ru;moscleaning24.ru,2,not_planned,,,4,/vse-uslugi/mojka-vitrin,НЧ,общий,,False
мойка витражных окон,56,15,15,2,alpbond.org;cleaning-moscow.ru,1,not_planned,,,4,/mojka-okon-i-lodzhij/vitrazhnyh,НЧ,общий,,False
нагар на кастрюле,926,15,15,1,cleaning-moscow.ru,0,not_planned,,,39,/kak-otchistit-prigorevshuyu-kastryulyu,НЧ,общий,,False
пригорела кастрюля чем очистить,596,15,14,1,cleaning-moscow.ru,0,not_planned,,,38,/kak-otchistit-prigorevshuyu-kastryulyu,НЧ,информационный,,False
что делать если кастрюля пригорела,199,15,3,1,cleaning-moscow.ru,0,not_planned,,,33,/kak-otchistit-prigorevshuyu-kastryulyu,НЧ,общий,,False
как очистить от нагара эмалированную кастрюлю,201,15,3,1,cleaning-moscow.ru,0,not_planned,,,28,/kak-otchistit-emalirovannye-kastryuli,НЧ,информационный,,False
чем отмыть пятна на ламинате,112,15,12,1,cleaning-moscow.ru,0,not_planned,,,37,/chem-pochistit-laminat-posle-remonta,НЧ,информационный,,False
очистить желтизну с пластика,169,15,15,1,cleaning-moscow.ru,0,not_planned,,,34,/5-sposobov-kak-otmyt-plastik,НЧ,общий,,False
чем отмыть панели пвх,166,15,7,1,cleaning-moscow.ru,0,not_planned,,,34,/5-sposobov-kak-otmyt-plastik,НЧ,информационный,,False
как очистить желтизну с пластика,48,15,15,1,cleaning-moscow.ru,0,not_planned,,,32,/5-sposobov-kak-otmyt-plastik,НЧ,информационный,,False
чем отмыть белые пластиковые панели,27,15,15,1,cleaning-moscow.ru,0,not_planned,,,24,/5-sposobov-kak-otmyt-plastik,НЧ,информационный,,False
чем можно почистить подошву утюга в домашних условиях от нагара,58,15,15,1,cleaning-moscow.ru,0,not_planned,,,41,/5-sovetov-kak-operativno-pochistit-utyug,НЧ,коммерческий,,False
новокосино полежаевская,24,15,12,1,cleaning-moscow.ru,0,not_planned,,,40,/,НЧ,общий,,False
клининг москва уборка помещений,18,15,15,2,cleaning-moscow.ru;moscleaning24.ru,0,not_planned,,,14,/,НЧ,локальный,,False
подгорела кастрюля как очистить,799,15,15,1,cleaning-moscow.ru,0,not_planned,,,31,/kak-otchistit-prigorevshuyu-kastryulyu,НЧ,информационный,,False
сдать ковер в химчистку с вывозом,73,15,15,1,cleaning-moscow.ru,0,not_planned,,,32,/himchistka/palasa,НЧ,коммерческий,vyvoz-musora,False
озонирование комнаты,198,15,15,1,cleaning-moscow.ru,1,not_planned,,,10,/uborka-pomeshhenij/ozonirovanie,НЧ,общий,,False
клининг диванов,620,15,15,1,cleaning-moscow.ru,0,not_planned,,,21,/himchistka,НЧ,общий,,False
как вывезти диван из квартиры,116,15,15,1,cleaning-moscow.ru,0,not_planned,,,13,/vyvoz-i-utilizaciya/divana,НЧ,коммерческий,,False
виды работ по уборке территории,243,15,15,2,cleaning-moscow.ru;stroj-musor.moscow,0,not_planned,,,16,/wp-content/uploads/2021/10/gost-r-56195-2014.-nacionalnyj-standart-rossijskoj-federacii.pdf,НЧ,общий,,False
дезинфекция озоном,619,15,15,1,cleaning-moscow.ru,1,not_planned,,,5,/uborka-pomeshhenij/ozonirovanie,НЧ,общий,,False
спецклининг,91,15,15,1,cleaning-moscow.ru,0,not_planned,,,17,/uborka-pomeshhenij/meditsinskih-uchrezhdenij,НЧ,общий,,False
уборка частного дома,4892,15,15,1,cleaning-moscow.ru,0,not_planned,,,15,/uborka-kottedzhej,НЧ,общий,,False
сколько стоит клининг квартиры в москве цены за квадратный метр,15,15,15,2,cleaning-moscow.ru;moscleaning24.ru,0,not_planned,,,16,/stoimost,НЧ,коммерческий+локальный,,False
стоимость клининга в москве,153,15,15,1,cleaning-moscow.ru,1,not_planned,,,10,/price,НЧ,коммерческий+локальный,,False
как очистить чугунные батареи от внутренней грязи,15,15,15,1,cleaning-moscow.ru,0,not_planned,,,44,/pravila-mytya-batarej-otopleniya,НЧ,информационный,,False
как помыть радиатор отопления внутри от пыли в квартире в домашних условиях,48,15,15,1,cleaning-moscow.ru,0,not_planned,,,29,/pravila-mytya-batarej-otopleniya,НЧ,информационный,,False
мойка окон снаружи,719,15,15,3,cleaning-moscow.ru;fasadrf.ru;promalper.ru,2,not_planned,,,7,/mojka-okon.html,НЧ,общий,,False
чем отмыть копоть от пожара,138,15,15,1,cleaning-moscow.ru,0,not_planned,,,17,/kak_sdelat_uborku_posle_pozhara,НЧ,информационный,,False
химчистка дивана как это делается,19,15,15,1,cleaning-moscow.ru,0,not_planned,,,20,/kak-provodyat-himchistku-divana,НЧ,информационный,,False
как очистить воск от примесей,215,15,15,1,cleaning-moscow.ru,0,not_planned,,,42,/kak-otchistit-vosk-s-raznyh-poverhnostej-i-materialov,НЧ,информационный,,False
подгорела каша как очистить кастрюлю,32,15,15,1,cleaning-moscow.ru,0,not_planned,,,41,/kak-otchistit-emalirovannye-kastryuli,НЧ,информационный,,False
как отбелить эмалированную кастрюлю внутри от желтизны в домашних условиях,75,15,4,1,cleaning-moscow.ru,0,not_planned,,,30,/kak-otchistit-emalirovannye-kastryuli,НЧ,информационный,,False
как отмыть эмалированную посуду,94,15,15,1,cleaning-moscow.ru,0,not_planned,,,22,/kak-otchistit-emalirovannye-kastryuli,НЧ,информационный,,False
как отмыть нагар с кастрюли эмалированной внутри в домашних условиях,16,15,15,1,cleaning-moscow.ru,0,not_planned,,,22,/kak-otchistit-emalirovannye-kastryuli,НЧ,информационный,,False
как почистить пригоревшую кастрюлю эмалированную,121,15,3,1,cleaning-moscow.ru,0,not_planned,,,18,/kak-otchistit-emalirovannye-kastryuli,НЧ,коммерческий,,False
фото для клининга,348,15,15,1,cleaning-moscow.ru,0,not_planned,,,24,/foto,НЧ,общий,,False
